timestamp,direction,entry_price,horizon,mfe,mae,ratio,favorable,symbol,threshold
2025-06-21 05:15:00,bearish,140.07,20,0.3641036624545008,-0.06425358749197074,0.17647058823529416,False,SOL,0.1
2025-06-21 05:15:00,bearish,140.07,30,0.3641036624545008,-0.15706432498036615,0.4313725490195893,False,SOL,0.1
2025-06-21 05:15:00,bearish,140.07,50,1.313628899835799,-0.15706432498036615,0.11956521739130349,False,SOL,0.1
2025-06-21 05:15:00,bearish,140.07,100,1.806239737274221,-0.15706432498036615,0.08695652173912995,False,SOL,0.1
2025-06-24 23:45:00,bullish,145.67,10,0.4393492139768071,-0.2539987643303193,1.7297297297298815,False,SOL,0.1
2025-06-24 23:45:00,bullish,145.67,20,0.5011326971922965,-0.4462140454451687,1.1230769230769906,False,SOL,0.1
2025-06-24 23:45:00,bullish,145.67,30,0.844374270611669,-0.4462140454451687,1.8923076923077868,False,SOL,0.1
2025-06-24 23:45:00,bullish,145.67,50,0.844374270611669,-0.4462140454451687,1.8923076923077868,False,SOL,0.1
2025-06-24 23:45:00,bullish,145.67,100,1.2493993272465311,-0.5423216860026032,2.3037974683544813,True,SOL,0.1
2025-06-24 23:55:00,bullish,145.92,10,0.2672697368421154,-0.6167763157894581,0.4333333333333607,False,SOL,0.1
2025-06-24 23:55:00,bullish,145.92,20,0.32894736842106514,-0.6167763157894581,0.5333333333333671,False,SOL,0.1
2025-06-24 23:55:00,bullish,145.92,30,0.671600877192995,-0.6167763157894581,1.0888888888889368,False,SOL,0.1
2025-06-24 23:55:00,bullish,145.92,50,0.671600877192995,-0.6167763157894581,1.0888888888889368,False,SOL,0.1
2025-06-24 23:55:00,bullish,145.92,100,1.0759320175438747,-0.7127192982456086,1.5096153846154172,False,SOL,0.1
2025-06-25 00:10:00,bullish,146.25,10,0.10256410256410645,-0.841025641025634,0.12195121951220075,False,SOL,0.1
2025-06-25 00:10:00,bullish,146.25,20,0.10256410256410645,-0.841025641025634,0.12195121951220075,False,SOL,0.1
2025-06-25 00:10:00,bullish,146.25,30,0.44444444444444836,-0.841025641025634,0.5284552845528546,False,SOL,0.1
2025-06-25 00:10:00,bullish,146.25,50,0.44444444444444836,-0.841025641025634,0.5284552845528546,False,SOL,0.1
2025-06-25 00:10:00,bullish,146.25,100,0.8478632478632542,-0.9367521367521399,0.9051094890510987,False,SOL,0.1
2025-06-25 04:05:00,bearish,145.31,10,0.19269148716537138,-0.2959190695753952,1.5357142857143036,False,SOL,0.1
2025-06-25 04:05:00,bearish,145.31,20,0.3509737801940616,-0.2959190695753952,0.8431372549019891,False,SOL,0.1
2025-06-25 04:05:00,bearish,145.31,30,0.7638841098341376,-0.2959190695753952,0.38738738738739864,False,SOL,0.1
2025-06-25 04:05:00,bearish,145.31,50,1.5002408643589613,-0.2959190695753952,0.19724770642202086,False,SOL,0.1
2025-06-25 04:05:00,bearish,145.31,100,1.5002408643589613,-0.2959190695753952,0.19724770642202086,False,SOL,0.1
2025-06-25 04:40:00,bearish,145.1,10,0.4962095106822873,-0.15161957270847615,0.30555555555555447,False,SOL,0.1
2025-06-25 04:40:00,bearish,145.1,20,0.4962095106822873,-0.15161957270847615,0.30555555555555447,False,SOL,0.1
2025-06-25 04:40:00,bearish,145.1,30,0.9235010337698163,-0.15161957270847615,0.1641791044776107,False,SOL,0.1
2025-06-25 04:40:00,bearish,145.1,50,1.6471399035148278,-0.15161957270847615,0.09205020920501987,False,SOL,0.1
2025-06-25 04:40:00,bearish,145.1,100,1.6471399035148278,-0.15161957270847615,0.09205020920501987,False,SOL,0.1
2025-06-26 10:50:00,bearish,143.32,10,0.3070053028188653,-0.08372871895060323,0.2727272727272845,False,SOL,0.1
2025-06-26 10:50:00,bearish,143.32,20,0.45353056098242095,-0.2651409433435637,0.5846153846153725,False,SOL,0.1
2025-06-26 10:50:00,bearish,143.32,30,0.45353056098242095,-0.5233044934412504,1.1538461538461438,False,SOL,0.1
2025-06-26 10:50:00,bearish,143.32,50,0.45353056098242095,-1.3326821099637152,2.9384615384615076,True,SOL,0.1
2025-06-26 10:50:00,bearish,143.32,100,0.45353056098242095,-1.695506558749656,3.7384615384615163,True,SOL,0.1
2025-06-27 12:20:00,bullish,142.64,10,0.1121704991587388,-1.0445877734155782,0.10738255033558866,False,SOL,0.1
2025-06-27 12:20:00,bullish,142.64,20,0.23135165451487139,-1.0445877734155782,0.22147651006712538,False,SOL,0.1
